,ts,io,mpi,iops,mpi_hit,other_hit,io_p,mpi_p,other_p
86,860.0,0.6417587550163546,5.884167247983328,15.201172891019269,601.840190009978,0.009960189173398248,0.2005496109426108,1.8388022649947897,97.9606481240626
87,870.0,1.101083875444914,7.54886395710696,24.71565031796399,604.7789172068442,-0.008986073502455838,0.3440887110765356,2.359019986595925,97.29689130232754
88,880.0,1.0116827872146104,14.497431147079283,18.522107022938144,545.6465445890863,-0.0009755254741321551,0.31615087100456574,4.530447233462276,95.15340189553316
89,890.0,0.8522921210002465,6.722896359951733,17.472719860412326,585.8015691938417,-1.0595136700430885e-05,0.26634128781257704,2.1009051124849165,97.63275359970251
90,900.0,1.169668909040766,10.037891275416996,23.031298325004173,618.5811421186881,-0.000635163592050958,0.36552153407523935,3.1368410235678117,96.49763744235695
91,910.0,1.0472496054533593,7.436042484937275,28.871724395033198,613.1759876748183,1.1049636668758467e-05,0.3272655017041748,2.3237632765428984,97.34897122175293
92,920.0,0.7275449468298518,4.376511588343078,20.5071007095803,581.3903034852265,0.00041102557952399366,0.2273577958843287,1.367659871357212,98.40498233275846
93,930.0,0.849756513227149,9.605824784371862,19.336825230302566,617.7831409164719,-0.0009941511279976112,0.26554891038348405,3.001820245116207,96.7326308445003
94,940.0,1.0278114867728476,8.907502586065107,28.463295900261073,612.2928920011691,0.0012270420047570951,0.3211910896165149,2.783594558145346,96.89521435223814
95,950.0,0.5936686726196427,4.4858900128007235,15.255463764914566,593.3694162135871,-0.0012392781109156203,0.18552146019363835,1.401840629000226,98.41263791080614
96,960.0,0.8068694334552617,5.999489788931669,21.663979274872872,595.7051222436567,-0.0018734079249043134,0.2521466979547693,1.8748405590411465,97.87301274300408
97,970.0,1.0299030969046754,10.65079192507028,32.72083091029526,644.8533881053736,-0.0050980493433598895,0.32184471778271107,3.3283724765844624,96.34978280563283
98,980.0,0.6577085666358613,6.498777389102315,17.080839966649364,598.7782278187369,0.006370515158778289,0.20553392707370666,2.0308679340944735,97.76359813883182
99,990.0,0.7013542905116168,3.827780388527458,15.65330556317349,579.2948628895392,0.0006177130717333057,0.21917321578488028,1.1961813714148306,98.58464541280028
100,1000.0,1.1547629398730521,10.938795029111816,25.844330520094445,624.4239565205062,0.0012225071486682282,0.3608634187103288,3.4183734465974425,96.22076313469223
101,1010.0,0.9192466718750865,8.268914672748338,19.95718054952067,616.1835079146113,-0.042135364720707,0.2872645849609645,2.5840358352338555,97.12869957980519
